Swimmer_ID,Team,Year,Event,Event_Type,swim_type,Time,Improvement
174385,Boston College,2014,50 Y Free,Prelims,swim,23.29,+2.3%
174385,Boston College,2014,50 Y Free,Timed Finals,swim,23.24,NA
174385,Boston College,2014,50 Y Free,Timed Finals,swim,23.48,+1.5%
174385,Boston College,2014,100 Y Free,Prelims,swim,51.02,+0.9%
174385,Boston College,2014,100 Y Free,Timed Finals,swim,51.11,NA
174385,Boston College,2014,100 Y Free,Timed Finals,swim,INV,NA
174385,Boston College,2014,100 Y Breast,Prelims,swim,1:07.39,+4.9%
244826,Boston College,2014,50 Y Free,Prelims,swim,24.15,+1.5%
244826,Boston College,2014,50 Y Free,Timed Finals,swim,23.55,NA
244826,Boston College,2014,100 Y Free,Prelims,swim,52.48,-0.5%
244826,Boston College,2014,100 Y Free,Timed Finals,swim,INV,NA
244826,Boston College,2014,200 Y Free,Prelims,swim,1:53.59,-1.7%
244826,Boston College,2014,200 Y Free,Timed Finals,swim,1:51.65,+2.1%
79418,Boston College,2014,50 Y Fly,Timed Finals,swim,25.01,NA
79418,Boston College,2014,100 Y Fly,Prelims,swim,56.48,-0.1%
79418,Boston College,2014,100 Y Fly,Timed Finals,swim,55.85,NA
79418,Boston College,2014,200 Y Fly,Prelims,swim,2:05.62,+1.6%
79418,Boston College,2014,200 Y IM,Prelims,swim,2:10.57,+0.5%
124248,Boston College,2014,50 Y Free,Prelims,swim,24.28,+1.3%
124248,Boston College,2014,50 Y Free,Timed Finals,swim,23.57,NA
124248,Boston College,2014,100 Y Free,Prelims,swim,52.80,+0.8%
124248,Boston College,2014,100 Y Free,Timed Finals,swim,INV,NA
124248,Boston College,2014,100 Y Fly,Timed Finals,swim,57.62,+1.2%
124248,Boston College,2014,100 Y Fly,Prelims,swim,57.85,+0.8%
244824,Boston College,2014,50 Y Breast,Timed Finals,swim,30.66,NA
244824,Boston College,2014,100 Y Breast,Prelims,swim,1:05.89,-0.0%
244824,Boston College,2014,200 Y Breast,Timed Finals,swim,2:22.24,-1.3%
244824,Boston College,2014,200 Y Breast,Prelims,swim,2:21.32,-0.6%
244824,Boston College,2014,200 Y IM,Prelims,swim,2:11.50,-0.0%
149127,Boston College,2014,50 Y Breast,Timed Finals,swim,30.71,NA
149127,Boston College,2014,100 Y Breast,Prelims,swim,1:05.52,-0.3%
149127,Boston College,2014,100 Y Breast,Timed Finals,swim,1:05.67,NA
149127,Boston College,2014,200 Y Breast,Prelims,swim,2:19.75,+1.6%
149127,Boston College,2014,200 Y IM,Prelims,swim,2:10.56,+0.2%
166438,Boston College,2014,50 Y Free,Prelims,swim,24.47,-0.6%
166438,Boston College,2014,50 Y Free,Timed Finals,swim,23.95,NA
166438,Boston College,2014,100 Y Free,Timed Finals,swim,INV,NA
166438,Boston College,2014,50 Y Back,Timed Finals,swim,27.18,+2.3%
166438,Boston College,2014,100 Y Back,Prelims,swim,57.68,+0.9%
166438,Boston College,2014,100 Y Back,Timed Finals,swim,57.59,+1.0%
166438,Boston College,2014,200 Y Back,Prelims,swim,2:06.16,+0.4%
124444,Boston College,2014,100 Y Free,Prelims,swim,53.37,+2.0%
124444,Boston College,2014,200 Y Free,Prelims,swim,1:54.98,-0.1%
124444,Boston College,2014,200 Y Free,Timed Finals,swim,1:53.88,NA
124444,Boston College,2014,500 Y Free,Prelims,swim,5:04.68,+0.7%
124444,Boston College,2014,100 Y Fly,Timed Finals,swim,59.21,+5.2%
203848,Boston College,2014,100 Y Free,Prelims,swim,54.24,+0.2%
203848,Boston College,2014,200 Y Free,Prelims,swim,1:54.08,+0.9%
203848,Boston College,2014,200 Y Free,Timed Finals,swim,1:53.41,NA
203848,Boston College,2014,500 Y Free,Prelims,swim,5:04.29,+0.2%
203848,Boston College,2014,100 Y Fly,Timed Finals,swim,59.83,+5.7%
112402,Boston College,2014,50 Y Free,Timed Finals,swim,24.41,-0.1%
112402,Boston College,2014,50 Y Free,Prelims,swim,24.48,-0.4%
112402,Boston College,2014,100 Y Free,Prelims,swim,54.67,-1.1%
112402,Boston College,2014,100 Y Breast,Prelims,swim,1:07.97,+0.7%
116566,Boston College,2014,200 Y Free,Prelims,swim,1:56.97,+0.9%
116566,Boston College,2014,100 Y Fly,Timed Finals,swim,58.93,+3.1%
116566,Boston College,2014,200 Y IM,Prelims,swim,2:09.56,-0.2%
116566,Boston College,2014,400 Y IM,Prelims,swim,4:32.48,-0.3%
108531,Boston College,2014,50 Y Free,Prelims,swim,24.75,+0.8%
108531,Boston College,2014,100 Y Free,Prelims,swim,54.16,+0.1%
108531,Boston College,2014,200 Y Free,Prelims,swim,1:57.46,+1.4%
110228,Boston College,2014,200 Y Breast,Prelims,swim,2:24.64,-0.1%
110228,Boston College,2014,200 Y IM,Prelims,swim,2:12.01,+1.0%
110228,Boston College,2014,400 Y IM,Prelims,swim,4:41.21,-0.5%
305146,Boston College,2014,50 Y Back,Timed Finals,swim,27.73,+1.6%
305146,Boston College,2014,100 Y Back,Prelims,swim,59.46,+1.2%
305146,Boston College,2014,100 Y Fly,Prelims,swim,59.78,+0.8%
305146,Boston College,2014,200 Y IM,Prelims,swim,2:11.08,+1.1%
194209,Boston College,2014,50 Y Free,Prelims,swim,25.40,+2.8%
194209,Boston College,2014,100 Y Breast,Timed Finals,swim,1:08.90,-2.9%
194209,Boston College,2014,100 Y Breast,Prelims,swim,1:08.10,-1.7%
194209,Boston College,2014,200 Y Breast,Prelims,swim,2:25.60,+0.2%
94028,Boston College,2014,200 Y Free,Timed Finals,swim,1:56.19,NA
94028,Boston College,2014,500 Y Free,Prelims,swim,5:14.41,-1.7%
94028,Boston College,2014,100 Y Fly,Prelims,swim,1:00.62,-2.2%
94028,Boston College,2014,200 Y Fly,Prelims,swim,2:10.92,-2.5%
200416,Boston College,2014,50 Y Free,Prelims,swim,26.25,-1.9%
200416,Boston College,2014,100 Y Fly,Timed Finals,swim,59.93,-2.7%
200416,Boston College,2014,100 Y Fly,Prelims,swim,59.59,-2.2%
200416,Boston College,2014,200 Y Fly,Prelims,swim,2:13.60,-4.4%
197757,Boston College,2014,1M Diving,Prelims,dive,187.50,NA
197757,Boston College,2014,3M Diving,Prelims,dive,209.15,NA
231670,Boston College,2014,1M Diving,Prelims,dive,293.60,NA
231670,Boston College,2014,3M Diving,Prelims,dive,275.70,NA
158774,Boston College,2014,1M Diving,Prelims,dive,191.45,NA
158774,Boston College,2014,3M Diving,Prelims,dive,188.70,NA
231670,Boston College,2015,1M Diving,Prelims,dive,273.85,NA
231670,Boston College,2015,3M Diving,Prelims,dive,303.05,NA
231670,Boston College,2015,10M Diving,Prelims,dive,190.30,NA
208118,Boston College,2015,200 Y Free,Prelims,swim,1:56.90,-0.1%
208118,Boston College,2015,200 Y Free,Timed Finals,swim,1:56.52,NA
208118,Boston College,2015,500 Y Free,Prelims,swim,5:09.16,-0.9%
208118,Boston College,2015,1650 Y Free,Timed Finals,swim,17:35.27,+0.1%
174385,Boston College,2015,50 Y Free,Prelims,swim,23.62,+1.5%
174385,Boston College,2015,50 Y Free,Timed Finals,swim,DQ,NA
174385,Boston College,2015,50 Y Free,Timed Finals,swim,23.92,+0.3%
174385,Boston College,2015,50 Y Free,Timed Finals,swim,23.85,NA
174385,Boston College,2015,100 Y Free,Prelims,swim,51.02,+1.2%
174385,Boston College,2015,100 Y Free,Timed Finals,swim,50.77,NA
174385,Boston College,2015,100 Y Free,Timed Finals,swim,51.12,+1.0%
174385,Boston College,2015,100 Y Breast,Prelims,swim,1:05.80,+3.1%
244826,Boston College,2015,50 Y Free,Prelims,swim,24.13,-0.7%
244826,Boston College,2015,50 Y Free,Timed Finals,swim,23.35,NA
244826,Boston College,2015,100 Y Free,Prelims,swim,52.07,-0.9%
244826,Boston College,2015,100 Y Free,Timed Finals,swim,51.05,NA
244826,Boston College,2015,200 Y Free,Prelims,swim,1:52.28,NA
244826,Boston College,2015,200 Y Free,Timed Finals,swim,1:52.28,+0.1%
124444,Boston College,2015,100 Y Free,Prelims,swim,52.82,+0.9%
124444,Boston College,2015,100 Y Free,Timed Finals,swim,52.01,NA
124444,Boston College,2015,200 Y Free,Prelims,swim,1:53.44,+1.4%
124444,Boston College,2015,200 Y Free,Timed Finals,swim,1:53.48,NA
124444,Boston College,2015,500 Y Free,Prelims,swim,5:08.64,-0.1%
124248,Boston College,2015,50 Y Free,Prelims,swim,24.31,+1.2%
124248,Boston College,2015,50 Y Free,Timed Finals,swim,23.72,NA
124248,Boston College,2015,100 Y Free,Prelims,swim,52.95,+2.5%
124248,Boston College,2015,100 Y Free,Timed Finals,swim,52.41,NA
124248,Boston College,2015,100 Y Fly,Prelims,swim,58.46,+2.1%
166438,Boston College,2015,50 Y Free,Timed Finals,swim,24.40,-0.7%
166438,Boston College,2015,50 Y Free,Prelims,swim,24.33,-0.4%
166438,Boston College,2015,100 Y Back,Prelims,swim,58.05,+0.1%
166438,Boston College,2015,100 Y Back,Timed Finals,swim,57.86,+0.4%
166438,Boston College,2015,200 Y Back,Prelims,swim,2:05.83,+0.7%
79418,Boston College,2015,50 Y Fly,Timed Finals,swim,DQ,NA
79418,Boston College,2015,50 Y Fly,Timed Finals,swim,25.52,NA
79418,Boston College,2015,100 Y Fly,Prelims,swim,56.89,-0.3%
79418,Boston College,2015,100 Y Fly,Timed Finals,swim,56.34,NA
79418,Boston College,2015,200 Y Fly,Prelims,swim,2:07.72,+0.2%
79418,Boston College,2015,200 Y IM,Prelims,swim,2:11.44,+0.8%
112402,Boston College,2015,50 Y Free,Timed Finals,swim,24.29,-0.1%
112402,Boston College,2015,50 Y Free,Prelims,swim,24.29,-0.1%
112402,Boston College,2015,50 Y Free,Timed Finals,swim,23.76,NA
112402,Boston College,2015,100 Y Free,Prelims,swim,53.68,-1.5%
112402,Boston College,2015,100 Y Back,Prelims,swim,1:00.21,-0.1%
108531,Boston College,2015,50 Y Free,Prelims,swim,24.54,+0.1%
108531,Boston College,2015,100 Y Free,Prelims,swim,53.68,+0.3%
108531,Boston College,2015,200 Y Free,Prelims,swim,1:57.86,-0.3%
342436,Boston College,2015,100 Y Fly,Prelims,swim,59.37,-0.4%
342436,Boston College,2015,200 Y Fly,Prelims,swim,2:09.14,+1.6%
342436,Boston College,2015,200 Y IM,Prelims,swim,2:09.88,+1.5%
110228,Boston College,2015,200 Y Breast,Prelims,swim,2:25.28,-0.9%
110228,Boston College,2015,200 Y IM,Prelims,swim,2:12.01,-1.4%
110228,Boston College,2015,400 Y IM,Prelims,swim,4:37.82,-0.5%
278362,Boston College,2015,50 Y Free,Prelims,swim,25.68,+0.9%
278362,Boston College,2015,100 Y Fly,Prelims,swim,59.17,-1.0%
278362,Boston College,2015,200 Y Fly,Prelims,swim,2:07.45,+0.4%
116566,Boston College,2015,200 Y Fly,Prelims,swim,2:10.33,-0.0%
116566,Boston College,2015,200 Y IM,Prelims,swim,2:13.00,-1.3%
116566,Boston College,2015,400 Y IM,Prelims,swim,4:40.05,-1.2%
163514,Boston College,2015,200 Y Free,Prelims,swim,1:56.21,+0.2%
163514,Boston College,2015,200 Y Free,Timed Finals,swim,1:55.46,NA
163514,Boston College,2015,500 Y Free,Prelims,swim,5:12.81,-0.3%
163514,Boston College,2015,200 Y Back,Prelims,swim,2:11.04,-1.3%
149127,Boston College,2015,50 Y Free,Timed Finals,swim,30.62,-11.1%
149127,Boston College,2015,50 Y Breast,Timed Finals,swim,DQ,NA
149127,Boston College,2015,50 Y Breast,Timed Finals,swim,29.89,NA
149127,Boston College,2015,100 Y Breast,Prelims,swim,1:04.67,+1.6%
149127,Boston College,2015,100 Y Breast,Timed Finals,swim,1:04.19,NA
149127,Boston College,2015,200 Y Breast,Prelims,swim,2:20.06,+0.2%
149127,Boston College,2015,200 Y IM,Prelims,swim,2:12.54,-1.7%
202364,Boston College,2015,50 Y Free,Prelims,swim,25.90,-1.6%
202364,Boston College,2015,50 Y Back,Timed Finals,swim,DQ,NA
202364,Boston College,2015,50 Y Back,Timed Finals,swim,27.22,-1.4%
202364,Boston College,2015,100 Y Back,Prelims,swim,59.14,-0.2%
202364,Boston College,2015,200 Y Back,Prelims,swim,2:14.06,-1.4%
242562,Boston College,2015,200 Y Free,Prelims,swim,2:00.46,+0.9%
242562,Boston College,2015,500 Y Free,Prelims,swim,5:14.88,-1.7%
242562,Boston College,2015,1650 Y Free,Timed Finals,swim,17:58.80,-2.1%
242562,Boston College,2015,200 Y Fly,Timed Finals,swim,2:19.45,-3.5%
68583,Boston College,2015,1M Diving,Prelims,dive,167.60,NA
68583,Boston College,2015,3M Diving,Prelims,dive,182.30,NA
295536,Boston College,2015,1M Diving,Prelims,dive,198.90,NA
295536,Boston College,2015,3M Diving,Prelims,dive,213.55,NA
231670,Boston College,2016,1M Diving,Prelims,dive,274.40,NA
231670,Boston College,2016,3M Diving,Prelims,dive,306.00,NA
174385,Boston College,2016,50 Y Free,Prelims,swim,23.43,-0.5%
174385,Boston College,2016,50 Y Free,Timed Finals,swim,23.70,-1.7%
174385,Boston College,2016,100 Y Free,Prelims,swim,51.20,-0.4%
174385,Boston College,2016,100 Y Free,Timed Finals,swim,50.89,+0.2%
174385,Boston College,2016,50 Y Breast,Timed Finals,swim,29.28,NA
174385,Boston College,2016,100 Y Breast,Timed Finals,swim,1:04.94,-0.3%
174385,Boston College,2016,100 Y Breast,Prelims,swim,1:04.74,+0.9%
174385,Boston College,2016,100 Y Breast,Timed Finals,swim,1:04.85,NA
124444,Boston College,2016,50 Y Free,Timed Finals,swim,24.92,-0.9%
124444,Boston College,2016,50 Y Free,Timed Finals,swim,23.96,NA
124444,Boston College,2016,100 Y Free,Prelims,swim,52.60,-0.2%
124444,Boston College,2016,100 Y Free,Timed Finals,swim,52.25,NA
124444,Boston College,2016,100 Y Free,Timed Finals,swim,51.88,NA
124444,Boston College,2016,200 Y Free,Prelims,swim,1:53.35,+0.0%
124444,Boston College,2016,200 Y Free,Timed Finals,swim,1:53.37,+0.5%
124444,Boston College,2016,500 Y Free,Prelims,swim,5:06.05,+0.2%
166438,Boston College,2016,50 Y Free,Prelims,swim,24.62,-0.7%
166438,Boston College,2016,50 Y Free,Timed Finals,swim,24.36,NA
166438,Boston College,2016,100 Y Free,Timed Finals,swim,55.06,NA
166438,Boston College,2016,200 Y Free,Timed Finals,swim,1:57.31,NA
166438,Boston College,2016,100 Y Back,Prelims,swim,57.87,+1.3%
166438,Boston College,2016,100 Y Back,Timed Finals,swim,58.03,+1.1%
166438,Boston College,2016,200 Y Back,Prelims,swim,2:03.99,+0.6%
329452,Boston College,2016,100 Y Back,Timed Finals,swim,58.24,+0.4%
329452,Boston College,2016,100 Y Back,Prelims,swim,58.06,+0.7%
329452,Boston College,2016,200 Y Back,Prelims,swim,2:05.51,+0.5%
329452,Boston College,2016,200 Y IM,Prelims,swim,2:10.11,+0.1%
183908,Boston College,2016,50 Y Free,Timed Finals,swim,NS,NA
183908,Boston College,2016,100 Y Free,Timed Finals,swim,52.98,+0.7%
183908,Boston College,2016,100 Y Free,Timed Finals,swim,52.41,NA
183908,Boston College,2016,100 Y Back,Prelims,swim,59.51,-2.1%
183908,Boston College,2016,200 Y Back,Prelims,swim,2:05.98,-0.5%
183908,Boston College,2016,200 Y IM,Prelims,swim,2:09.29,-1.7%
342436,Boston College,2016,100 Y Fly,Timed Finals,swim,59.31,-1.2%
342436,Boston College,2016,200 Y Fly,Prelims,swim,2:08.89,-0.9%
342436,Boston College,2016,200 Y IM,Prelims,swim,2:09.43,+1.7%
342436,Boston College,2016,400 Y IM,Prelims,swim,4:35.02,-0.2%
112402,Boston College,2016,50 Y Free,Prelims,swim,24.48,-2.1%
112402,Boston College,2016,50 Y Free,Timed Finals,swim,24.36,NA
112402,Boston College,2016,50 Y Free,Timed Finals,swim,23.80,NA
112402,Boston College,2016,100 Y Free,Prelims,swim,54.15,-1.7%
112402,Boston College,2016,100 Y Breast,Prelims,swim,1:08.49,-2.6%
202364,Boston College,2016,50 Y Free,Prelims,swim,25.83,-2.3%
202364,Boston College,2016,50 Y Back,Timed Finals,swim,26.38,+1.0%
202364,Boston College,2016,100 Y Back,Timed Finals,swim,57.60,+0.5%
202364,Boston College,2016,100 Y Back,Prelims,swim,58.17,-0.5%
202364,Boston College,2016,200 Y Back,Prelims,swim,2:10.89,+1.3%
244223,Boston College,2016,50 Y Free,Prelims,swim,25.48,+0.3%
244223,Boston College,2016,100 Y Breast,Prelims,swim,1:06.03,+1.4%
244223,Boston College,2016,200 Y Breast,Prelims,swim,2:26.21,-0.4%
110228,Boston College,2016,200 Y Free,Timed Finals,swim,1:59.02,+23.1%
110228,Boston College,2016,200 Y Breast,Prelims,swim,2:22.70,+0.8%
110228,Boston College,2016,200 Y IM,Prelims,swim,2:12.67,-0.8%
110228,Boston College,2016,400 Y IM,Prelims,swim,4:36.85,-1.3%
79418,Boston College,2016,50 Y Free,Timed Finals,swim,25.17,+1.9%
79418,Boston College,2016,100 Y Free,Prelims,swim,56.62,-0.5%
79418,Boston College,2016,50 Y Fly,Timed Finals,swim,25.20,NA
79418,Boston College,2016,100 Y Fly,Prelims,swim,56.50,-1.1%
79418,Boston College,2016,100 Y Fly,Timed Finals,swim,56.04,NA
79418,Boston College,2016,200 Y IM,Prelims,swim,2:11.63,-0.3%
278362,Boston College,2016,50 Y Free,Prelims,swim,25.57,+1.0%
278362,Boston College,2016,100 Y Fly,Prelims,swim,59.26,-0.4%
278362,Boston College,2016,200 Y Fly,Prelims,swim,2:09.17,-1.7%
255828,Boston College,2016,500 Y Free,Prelims,swim,5:20.60,-1.3%
255828,Boston College,2016,100 Y Back,Prelims,swim,1:00.08,-0.4%
255828,Boston College,2016,200 Y Back,Prelims,swim,2:06.79,-0.3%
348788,Boston College,2016,100 Y Free,Timed Finals,swim,55.54,+1.0%
348788,Boston College,2016,200 Y Free,Timed Finals,swim,1:59.01,NA
348788,Boston College,2016,100 Y Fly,Prelims,swim,58.69,-1.3%
348788,Boston College,2016,200 Y Fly,Prelims,swim,2:10.70,-1.5%
348788,Boston College,2016,200 Y IM,Prelims,swim,2:16.16,-2.5%
244824,Boston College,2016,100 Y Breast,Prelims,swim,1:08.09,-1.8%
244824,Boston College,2016,200 Y Breast,Prelims,swim,2:29.20,-2.0%
244824,Boston College,2016,200 Y IM,Prelims,swim,2:13.60,-1.5%
163394,Boston College,2016,50 Y Free,Timed Finals,swim,25.30,NA
163394,Boston College,2016,100 Y Free,Prelims,swim,55.67,-0.4%
163394,Boston College,2016,100 Y Breast,Timed Finals,swim,1:11.84,-2.9%
163394,Boston College,2016,100 Y Fly,Prelims,swim,58.80,-1.6%
163394,Boston College,2016,200 Y IM,Prelims,swim,2:13.73,-1.3%
208118,Boston College,2016,100 Y Free,Timed Finals,swim,57.13,+5.5%
208118,Boston College,2016,200 Y Free,Prelims,swim,2:01.39,-1.2%
208118,Boston College,2016,200 Y Free,Timed Finals,swim,2:00.59,NA
208118,Boston College,2016,500 Y Free,Prelims,swim,5:19.65,-1.8%
197757,Boston College,2016,1M Diving,Prelims,dive,183.25,NA
197757,Boston College,2016,3M Diving,Prelims,dive,186.05,NA
198062,Boston College,2016,1M Diving,Prelims,dive,158.30,NA
198062,Boston College,2016,3M Diving,Prelims,dive,190.65,NA
183908,Boston College,2017,100 Y Free,Prelims,swim,52.32,+1.7%
183908,Boston College,2017,100 Y Free,Timed Finals,swim,51.83,NA
183908,Boston College,2017,100 Y Free,Timed Finals,swim,52.21,+1.9%
183908,Boston College,2017,200 Y Free,Prelims,swim,1:51.06,-0.0%
183908,Boston College,2017,200 Y Free,Timed Finals,swim,1:52.42,-1.3%
183908,Boston College,2017,200 Y IM,Prelims,swim,2:07.10,-1.1%
235379,Boston College,2017,50 Y Free,Prelims,swim,24.58,-1.4%
235379,Boston College,2017,50 Y Free,Timed Finals,swim,24.07,NA
235379,Boston College,2017,50 Y Fly,Timed Finals,swim,24.83,NA
235379,Boston College,2017,100 Y Fly,Prelims,swim,56.24,-0.1%
235379,Boston College,2017,100 Y Fly,Timed Finals,swim,56.79,NA
235379,Boston College,2017,200 Y Fly,Prelims,swim,2:04.74,-0.7%
255813,Boston College,2017,50 Y Free,Prelims,swim,24.46,-0.3%
255813,Boston College,2017,50 Y Free,Timed Finals,swim,24.17,+0.9%
255813,Boston College,2017,100 Y Free,Prelims,swim,53.65,-0.3%
255813,Boston College,2017,100 Y Back,Prelims,swim,58.13,-0.6%
216143,Boston College,2017,100 Y Free,Prelims,swim,53.74,+5.8%
216143,Boston College,2017,200 Y Free,Prelims,swim,1:53.36,+1.4%
216143,Boston College,2017,200 Y Free,Timed Finals,swim,1:53.69,NA
216143,Boston College,2017,500 Y Free,Prelims,swim,5:07.25,-0.9%
281326,Boston College,2017,100 Y Free,Prelims,swim,53.03,+0.5%
281326,Boston College,2017,100 Y Free,Timed Finals,swim,52.99,NA
281326,Boston College,2017,200 Y Free,Prelims,swim,1:54.06,+1.0%
281326,Boston College,2017,200 Y Free,Timed Finals,swim,1:53.97,NA
281326,Boston College,2017,200 Y IM,Prelims,swim,2:09.74,-0.6%
112402,Boston College,2017,50 Y Free,Prelims,swim,24.19,-0.9%
112402,Boston College,2017,50 Y Free,Timed Finals,swim,23.26,NA
112402,Boston College,2017,50 Y Free,Timed Finals,swim,23.57,NA
112402,Boston College,2017,100 Y Free,Prelims,swim,53.26,-0.6%
112402,Boston College,2017,100 Y Free,Timed Finals,swim,52.48,NA
112402,Boston College,2017,100 Y Breast,Prelims,swim,1:07.18,+1.0%
230685,Boston College,2017,50 Y Free,Prelims,swim,24.58,+0.4%
230685,Boston College,2017,50 Y Free,Timed Finals,swim,23.81,NA
230685,Boston College,2017,100 Y Free,Prelims,swim,53.15,+0.2%
230685,Boston College,2017,100 Y Free,Timed Finals,swim,52.61,NA
230685,Boston College,2017,200 Y Free,Prelims,swim,1:55.81,+1.8%
230685,Boston College,2017,200 Y Free,Timed Finals,swim,1:55.08,NA
342436,Boston College,2017,200 Y Fly,Prelims,swim,2:06.56,+1.4%
342436,Boston College,2017,200 Y IM,Prelims,swim,2:09.66,+1.9%
342436,Boston College,2017,400 Y IM,Prelims,swim,4:36.93,-0.2%
110228,Boston College,2017,200 Y Breast,Prelims,swim,2:24.11,-1.4%
110228,Boston College,2017,200 Y IM,Prelims,swim,2:10.89,-0.6%
110228,Boston College,2017,400 Y IM,Prelims,swim,4:33.06,+0.6%
329452,Boston College,2017,100 Y Back,Prelims,swim,58.84,-0.9%
329452,Boston College,2017,200 Y Back,Prelims,swim,2:04.34,+0.7%
329452,Boston College,2017,200 Y IM,Prelims,swim,2:10.10,-0.2%
333809,Boston College,2017,50 Y Free,Prelims,swim,24.89,-2.0%
333809,Boston College,2017,100 Y Free,Prelims,swim,54.79,-2.4%
333809,Boston College,2017,50 Y Breast,Timed Finals,swim,29.80,NA
333809,Boston College,2017,100 Y Breast,Prelims,swim,1:06.33,-1.1%
333809,Boston College,2017,100 Y Breast,Timed Finals,swim,1:05.36,NA
241871,Boston College,2017,50 Y Free,Prelims,swim,25.44,+1.1%
241871,Boston College,2017,200 Y Free,Prelims,swim,1:55.68,+0.9%
241871,Boston College,2017,200 Y Fly,Prelims,swim,2:07.40,-0.5%
166438,Boston College,2017,50 Y Free,Prelims,swim,24.97,+1.8%
166438,Boston College,2017,100 Y Back,Prelims,swim,58.13,+1.1%
166438,Boston College,2017,100 Y Back,Timed Finals,swim,58.63,+0.3%
166438,Boston College,2017,200 Y Back,Prelims,swim,2:08.09,-1.2%
278362,Boston College,2017,100 Y Fly,Prelims,swim,58.60,-1.4%
278362,Boston College,2017,200 Y Fly,Prelims,swim,2:07.82,-1.2%
278362,Boston College,2017,200 Y IM,Prelims,swim,2:15.16,-2.7%
270011,Boston College,2017,100 Y Fly,Prelims,swim,58.48,-2.2%
270011,Boston College,2017,200 Y Fly,Prelims,swim,2:11.14,-2.8%
270011,Boston College,2017,200 Y IM,Prelims,swim,2:12.23,-0.8%
244223,Boston College,2017,50 Y Free,Prelims,swim,25.24,+3.6%
244223,Boston College,2017,100 Y Breast,Prelims,swim,1:07.59,-1.7%
244223,Boston College,2017,200 Y Breast,Prelims,swim,2:27.85,-1.8%
202364,Boston College,2017,50 Y Free,Prelims,swim,25.82,+0.2%
202364,Boston College,2017,50 Y Back,Timed Finals,swim,26.57,+0.6%
202364,Boston College,2017,100 Y Back,Prelims,swim,58.58,-1.5%
202364,Boston College,2017,200 Y Back,Prelims,swim,2:12.39,+1.8%
428737,Boston College,2017,1M Diving,Prelims,dive,167.90,NA
428737,Boston College,2017,3M Diving,Prelims,dive,197.60,NA
198062,Boston College,2017,1M Diving,Prelims,dive,155.00,NA
198062,Boston College,2017,3M Diving,Prelims,dive,152.45,NA
272424,Boston College,2018,50 Y Free,Timed Finals,swim,23.25,+0.5%
272424,Boston College,2018,50 Y Free,Prelims,swim,23.36,+2.3%
272424,Boston College,2018,50 Y Free,Timed Finals,swim,22.83,NA
272424,Boston College,2018,50 Y Free,Timed Finals,swim,DQ,NA
272424,Boston College,2018,50 Y Free,Timed Finals,swim,INV,NA
272424,Boston College,2018,100 Y Free,Prelims,swim,51.28,+1.6%
272424,Boston College,2018,100 Y Free,Timed Finals,swim,51.02,NA
272424,Boston College,2018,100 Y Free,Timed Finals,swim,51.59,+1.1%
272424,Boston College,2018,200 Y Free,Timed Finals,swim,1:53.25,NA
235379,Boston College,2018,50 Y Free,Timed Finals,swim,23.76,+0.0%
235379,Boston College,2018,50 Y Free,Prelims,swim,24.41,-2.7%
235379,Boston College,2018,50 Y Free,Timed Finals,swim,DQ,NA
235379,Boston College,2018,50 Y Free,Timed Finals,swim,INV,NA
235379,Boston College,2018,50 Y Fly,Timed Finals,swim,24.51,NA
235379,Boston College,2018,100 Y Fly,Prelims,swim,55.59,-0.0%
235379,Boston College,2018,100 Y Fly,Timed Finals,swim,54.75,NA
235379,Boston College,2018,200 Y Fly,Prelims,swim,2:04.55,-0.0%
342574,Boston College,2018,50 Y Free,Prelims,swim,24.13,+1.8%
342574,Boston College,2018,50 Y Free,Timed Finals,swim,DQ,NA
342574,Boston College,2018,50 Y Free,Timed Finals,swim,INV,NA
342574,Boston College,2018,100 Y Free,Prelims,swim,52.60,+1.8%
342574,Boston College,2018,100 Y Free,Timed Finals,swim,51.98,NA
342574,Boston College,2018,50 Y Back,Timed Finals,swim,25.69,+1.8%
342574,Boston College,2018,100 Y Back,Timed Finals,swim,56.22,-0.6%
342574,Boston College,2018,100 Y Back,Prelims,swim,56.40,+0.0%
342574,Boston College,2018,100 Y Back,Timed Finals,swim,55.91,+0.9%
255813,Boston College,2018,50 Y Free,Prelims,swim,24.44,+0.4%
255813,Boston College,2018,50 Y Free,Timed Finals,swim,INV,NA
255813,Boston College,2018,100 Y Back,Prelims,swim,57.11,+0.8%
255813,Boston College,2018,100 Y Fly,Timed Finals,swim,56.42,+0.5%
255813,Boston College,2018,100 Y Fly,Prelims,swim,56.70,+0.2%
230685,Boston College,2018,50 Y Free,Timed Finals,swim,24.01,+0.9%
230685,Boston College,2018,50 Y Free,Timed Finals,swim,24.10,-0.4%
230685,Boston College,2018,50 Y Free,Prelims,swim,24.05,+0.7%
230685,Boston College,2018,50 Y Free,Timed Finals,swim,DQ,NA
230685,Boston College,2018,50 Y Free,Timed Finals,swim,INV,NA
230685,Boston College,2018,100 Y Free,Prelims,swim,53.45,+0.3%
230685,Boston College,2018,200 Y Free,Prelims,swim,1:56.80,+0.0%
183908,Boston College,2018,50 Y Free,Timed Finals,swim,25.01,NA
183908,Boston College,2018,100 Y Free,Prelims,swim,52.75,-0.2%
183908,Boston College,2018,100 Y Free,Timed Finals,swim,52.44,NA
183908,Boston College,2018,200 Y Free,Prelims,swim,1:52.55,-0.6%
